band_num,band_age,e00,e01,e02,e03,e04,e05,e06,e07,e08,e09,e10,e11,e12,obs,Color Band,d_banded,tars,mass,wing,sex,fm_site,species
79117072,AHY,.,b,.,.,.,.,.,.,.,.,.,.,.,1,"a, g/bu",5/30/01,34.24,48.8,111.5,M,Gellner,NOMO
225024238,AHY,.,b,.,.,.,.,.,.,.,.,.,.,.,1,"a, w/w",5/25/01,18.3,11.2,49.5,M,Gochnour,HOWR
225024237,AHY,.,b,.,.,.,.,.,.,.,.,.,.,.,1,"o, a/y",5/25/01,14.94,12.7,49,F,Gochnour,HOWR
225024236,AHY,.,b,.,.,.,.,.,.,.,.,.,.,.,1,"w/o, a",5/25/01,16.66,13.8,48.8,F,"Kaufman, R",HOWR
225024235,AHY,.,b,.,.,.,.,.,.,.,.,.,.,.,1,"a, p/g",5/25/01,16.51,10.9,51.5,M,"Kaufman, R",HOWR
192085953,AHY,.,b,.,.,.,.,.,.,.,.,.,.,.,1,"w, bu/a",5/25/01,17.26,10.8,50.5,M,Gochnour,HOWR
114105607,AHY,.,b,.,.,.,.,.,.,.,.,.,.,.,1,"a/w, bk",5/25/01,21.01,19.5,61.5,M,"Kaufman, R",SOSP
114105606,AHY,.,b,.,.,.,.,.,.,.,.,.,.,.,1,"y/a,g",5/25/01,20.85,23.2,62,U,"Kaufman, R",CARW
79117068,AHY,.,b,.,.,.,.,.,.,.,.,.,.,.,1,"A/O, BK",5/25/01,27.22,38.5,87,M,Gochnour,GRCA
79117066,AHY,.,b,.,.,.,.,.,.,.,.,.,.,.,1,"g/o, a",5/25/01,30.08,36.8,95.5,M,"Kaufman, R",GRCA
79117065,AHY,.,b,.,.,.,.,.,.,.,.,.,.,.,1,"bu/a, w",5/25/01,28.5,36.5,90,F,"Kaufman, R",GRCA
225024234,AHY,.,b,.,.,.,.,.,.,.,.,.,.,.,1,"G,A/BK",5/24/01,15.67,8.8,57.5,F,Mahoney,CACH
225024041,AHY,.,b,.,.,.,.,.,.,.,.,.,.,.,1,"p/a,p",5/24/01,17.03,11.5,49,F,Raun,HOWR
192085926,AHY,.,b,.,.,.,.,.,.,.,.,.,.,.,1,"W/A,R",5/24/01,17.65,10.5,62,M,Mahoney,CACH
114105604,AHY,.,b,.,.,.,.,.,.,.,.,.,.,.,1,"p/g, a",5/24/01,19.75,21.8,55.5,F,Wing,CARW
79117064,AHY,.,b,.,.,.,.,.,.,.,.,.,.,.,1,"W/A,W",5/24/01,24.02,42.2,94,F,Mahoney,NOCA
79117063,AHY,.,b,.,.,.,.,.,.,.,.,.,.,.,1,"A/O,P",5/24/01,25.1,41.2,90,M,Mahoney,NOCA
79117062,AHY,.,b,.,.,.,.,.,.,.,.,.,.,.,1,"A,R/Y",5/24/01,23.86,43.9,95,M,Mahoney,NOCA
79117061,AHY,.,b,.,.,.,.,.,.,.,.,.,.,.,1,"BU/BU,A",5/24/01,23.84,42.2,93,M,Mahoney,NOCA
79117060,AHY,.,b,.,.,.,.,.,.,.,.,.,.,.,1,"BK,P/A",5/24/01,25.5,42.9,96,M,Mahoney,NOCA
79117059,AHY,.,b,.,.,.,.,.,.,.,.,.,.,.,1,"y/a, p",5/24/01,25.62,46.4,94,M,Wing,NOCA
225024233,AHY,.,b,.,.,.,.,.,.,.,.,.,.,.,1,"P/a, y",5/23/01,18.35,11.5,50.5,M,Fary,HOWR
225024037,HY,.,b,.,.,.,.,.,.,.,.,.,.,.,1,"r/a,y",5/23/01,15.81,10.4,63,U,Stavish,CACH
225024036,AHY,.,b,.,.,.,.,.,.,.,.,.,.,.,1,"y/a, r",5/23/01,17.05,11.2,50,M,Stavish,HOWR
175151942,AHY,.,b,.,.,.,.,.,.,.,.,.,.,.,1,"a/w, r",5/23/01,28.2,36.1,91,M,"Campbell, R.",GRCA
114105800,AHY,.,b,.,.,.,.,.,.,.,.,.,.,.,1,"a/ bk, p",5/23/01,22.39,21.8,69.5,M,Fary,SOSP
114105601,AHY,.,b,.,.,.,.,.,.,.,.,.,.,.,1,"w, a/bu",5/23/01,21.67,21.8,67,F,Fary,SOSP
114105579,AHY,.,b,.,.,.,.,.,.,.,.,.,.,.,1,"a,y/bu",5/23/01,21.95,22.5,67.5,M,Stavish,SOSP
114105578,AHY,.,b,.,.,.,.,.,.,.,.,.,.,.,1,"y, y/a",5/23/01,20.72,19.9,65,M,"Campbell, R.",SOSP
79117058,AHY,.,b,.,.,.,.,.,.,.,.,.,.,.,1,"o, a/bu",5/23/01,30.39,37.2,95,M,Fary,GRCA
79117057,AHY,.,b,.,.,.,.,.,.,.,.,.,.,.,1,"y, a/w",5/23/01,27.91,38.9,92.5,M,Fary,GRCA
225024035,AHY,.,b,.,.,.,.,.,.,.,.,.,.,.,1,"a, bu/p",5/22/01,14.75,8.8,61.5,F,Misbach,CACH
115287533,AHY,.,b,.,.,.,.,.,.,.,.,.,.,.,1,"g, r/a",5/22/01,33.77,70.8,129,M,Misbach,AMRO
114105799,AHY,.,b,.,.,.,.,.,.,.,.,.,.,.,1,"p/bu, a",5/22/01,21.41,21,67.5,M,Owen,SOSP
114105798,AHY,.,b,.,.,.,.,.,.,.,.,.,.,.,1,"a/w, bu",5/22/01,23.15,22.6,66.5,M,Owen,SOSP
79117056,AHY,.,b,.,.,.,.,.,.,.,.,.,.,.,1,"r/r, a",5/22/01,27.77,38.8,94,M,Owen,NOCA
79117055,AHY,.,b,.,.,.,.,.,.,.,.,.,.,.,1,"bu/bu, a",5/22/01,28.34,38.4,93,F,Owen,GRCA
79117054,AHY,.,b,.,.,.,.,.,.,.,.,.,.,.,1,"w/g, a",5/22/01,26.45,43,99.5,M,Owen,NOCA
225024232,AHY,.,b,.,.,.,.,.,.,.,.,.,.,.,1,"w, a/w",5/19/01,16,10.2,64,M,Naylor,CACH
79117053,AHY,.,b,.,.,.,.,.,.,.,.,.,.,.,1,"a/o, p",5/19/01,28.38,35.6,88,M,Naylor,GRCA
79117052,AHY,.,b,.,.,.,.,.,.,.,.,.,.,.,1,"g/w, a",5/19/01,26.83,33.8,88,M,Naylor,GRCA
79117051,AHY,.,b,.,.,.,.,.,.,.,.,.,.,.,1,"w, a/y",5/19/01,27.22,46.7,96,M,Naylor,NOCA
225024260,AHY,.,b,.,.,.,.,.,.,.,.,.,.,.,1,"g/o, a",5/18/01,17.45,10.7,65,M,Corcoran,CACH
225024231,AHY,.,b,.,.,.,.,.,.,.,.,.,.,.,1,"a/w, o",5/18/01,17.54,10.2,60.5,M,Herbert,CACH
79117050,AHY,.,b,.,.,.,.,.,.,.,.,.,.,.,1,"a, bu/o",5/18/01,25.21,43.3,101.5,M,Herbert,NOCA
225024031,AHY,.,b,.,.,.,.,.,.,.,.,.,.,.,1,"a/bu, o",5/17/01,15.23,7.7,64.5,M,Gough,CACH
225024228,AHY,.,b,.,.,.,.,.,.,.,.,.,.,.,1,"a/y, bu",5/16/01,15.14,9.8,65,M,Pats,CACH
225024028,AHY,.,b,.,.,.,.,.,.,.,.,.,.,.,1,"G,A/BK",5/16/01,16.84,10.8,52.5,M,Tate,HOWR
175151947,AHY,.,b,.,.,.,.,.,.,.,.,.,.,.,1,"BU/A,R",5/16/01,29.57,33.9,89,M,Tate,GRCA
225024227,AHY,.,b,.,.,.,.,.,.,.,.,.,.,.,1,"a,bu/r",5/15/01,16.39,11.1,51,U,Schless,HOWR
225024226,AHY,.,b,.,.,.,.,.,.,.,.,.,.,.,1,"R/W,A",5/15/01,14.73,9.8,62,F,Schless,CACH
225024225,AHY,.,b,.,.,.,.,.,.,.,.,.,.,.,1,"O,BU/A",5/15/01,15.77,10.6,54,M,Schless,HOWR
225024026,AHY,.,b,.,.,.,.,.,.,.,.,.,.,.,1,"a, y/y",5/15/01,16.15,9.6,60,M,Ontario House,CACH
175151953,AHY,.,b,.,.,.,.,.,.,.,.,.,.,.,1,"w, o/a",5/15/01,28.21,34.3,94,M,Ontario House,GRCA
175151952,AHY,.,b,.,.,.,.,.,.,.,.,.,.,.,1,"bu, al/y",5/15/01,24.43,38,90,M,Ontario House,NOCA
175151951,ASY,.,b,.,.,.,.,.,.,.,.,.,.,.,1,"y, a/r",5/15/01,25.33,34.7,94.5,M,Ontario House,GRCA
175151950,AHY,.,b,.,.,.,.,.,.,.,.,.,.,.,1,"g, g/a",5/15/01,28.48,45.6,89,F,Ontario House,GRCA
175151949,AHY,.,b,.,.,.,.,.,.,.,.,.,.,.,1,"o/w, A",5/15/01,25.06,39.5,93,M,Ontario House,NOCA
114105795,AHY,.,b,.,.,.,.,.,.,.,.,.,.,.,1,"Y,A/P",5/15/01,21.53,22.2,64,F,Schless,SOSP
114105794,AHY,.,b,.,.,.,.,.,.,.,.,.,.,.,1,"A/W,O",5/15/01,21.63,21.1,67.5,M,Schless,SOSP
114105570,AHY,.,b,.,.,.,.,.,.,.,.,.,.,.,1,"a, p/y",5/15/01,21,20.3,65,M,Ontario House,SOSP
79117045,AHY,.,b,.,.,.,.,.,.,.,.,.,.,.,1,"W/A,W",5/15/01,27.95,35,90,M,Schless,GRCA
79117044,AHY,.,b,.,.,.,.,.,.,.,.,.,.,.,1,"Y/O,A",5/15/01,23.48,42.1,92,M,Schless,NOCA
79117043,AHY,.,b,.,.,.,.,.,.,.,.,.,.,.,1,"A/W,BK",5/15/01,28.71,41.9,94.5,M,Schless,NOCA
225024224,AHY,.,b,.,.,.,.,.,.,.,.,.,.,.,1,"y/o, a",5/14/01,17.82,10.6,64.5,M,Hunt,CACH
225024223,AHY,.,b,.,.,.,.,.,.,.,.,.,.,.,1,"a,bk/o",5/14/01,18.71,9.8,52,M,Kinder Farm Park,HOWR
225024222,AHY,.,b,.,.,.,.,.,.,.,.,.,.,.,1,"a, y/w",5/14/01,17.96,12.3,47.5,F,Kinder Farm Park,HOWR
175151955,AHY,.,b,.,.,.,.,.,.,.,.,.,.,.,1,"bu/y,a",5/14/01,22.53,39.3,93,F,Lucid,NOCA
79117042,AHY,.,b,.,.,.,.,.,.,.,.,.,.,.,1,"a, o/o",5/14/01,31.08,53,108,F,Kinder Farm Park,NOMO
225024025,AHY,.,b,.,.,.,.,.,.,.,.,.,.,.,1,"a/g,bu",5/11/01,15.62,10.9,50,M,RCP - SMBC,HOWR
175151957,AHY,.,b,.,.,.,.,.,.,.,.,.,.,.,1,"w,r/a",5/11/01,29.04,38.1,90.5,M,"Campbell, G.",GRCA
114105567,AHY,.,b,.,.,.,.,.,.,.,.,.,.,.,1,"bu/a,w",5/11/01,21.41,16.9,57,M,RCP - SMBC,CARW
114105566,AHY,.,b,.,.,.,.,.,.,.,.,.,.,.,1,"a,w/bk",5/11/01,20.41,18.6,66,M,RCP - SMBC,SOSP
225024220,AHY,.,b,.,.,.,.,.,.,.,.,.,.,.,1,"A/BU,P",5/10/01,16.81,10.9,48,M,Hunt,HOWR
79117038,AHY,.,b,.,.,.,.,.,.,.,.,.,.,.,1,"A/R,W",5/10/01,28.25,36.6,93,M,Hunt,GRCA
79117037,AHY,.,b,.,.,.,.,.,.,.,.,.,.,.,1,"p,a/y",5/10/01,27.49,45.1,98.5,F,Hunt,GRCA
79117036,AHY,.,b,.,.,.,.,.,.,.,.,.,.,.,1,"A/BK,P",5/10/01,23.68,39.3,96,M,Hunt,NOCA
79117035,AHY,.,b,.,.,.,.,.,.,.,.,.,.,.,1,"BU/W,AL",5/10/01,26.6,33,91,M,Hunt,GRCA
225024219,AHY,.,b,.,.,.,.,.,.,.,.,.,.,.,1,"bu, y/a",5/9/01,16.57,10.9,50.5,M,"Williams, R.",HOWR
175151964,AHY,.,b,.,.,.,.,.,.,.,.,.,.,.,1,"y,g/a",5/9/01,,43.8,90.5,F,Causey,NOCA
175151962,AHY,.,b,.,.,.,.,.,.,.,.,.,.,.,1,"a/y,w",5/9/01,27.86,33.6,93,U,Causey,GRCA
175151961,AHY,.,b,.,.,.,.,.,.,.,.,.,.,.,1,"a/o,r",5/9/01,27.32,38,90,M,Causey,GRCA
115287538,AHY,.,b,.,.,.,.,.,.,.,.,.,.,.,1,"r/bu,a",5/9/01,32,76.1,127.5,F,Causey,AMRO
115287536,AHY,.,b,.,.,.,.,.,.,.,.,.,.,.,1,"o,a/y",5/9/01,33.04,74.8,125,M,Causey,AMRO
114105791,AHY,.,b,.,.,.,.,.,.,.,.,.,.,.,1,"a/bu, bu",5/9/01,22.71,,65,M,"Williams, R.",SOSP
114105565,AHY,.,b,.,.,.,.,.,.,.,.,.,.,.,1,"a,bu/y",5/9/01,22.45,21.7,67,M,Causey,SOSP
114105564,AHY,.,b,.,.,.,.,.,.,.,.,.,.,.,1,"a/y,r",5/9/01,21.41,20.6,59.5,U,Causey,CARW
175151967,AHY,.,b,.,.,.,.,.,.,.,.,.,.,.,1,"y,a/p",5/8/01,28.83,34.8,90,U,Gehrmann,GRCA
175151965,AHY,.,b,.,.,.,.,.,.,.,.,.,.,.,1,"g/A, R",5/8/01,27.7,31.2,87,M,Pats,GRCA
115287540,AHY,.,b,.,.,.,.,.,.,.,.,.,.,.,1,"a/p, G",5/8/01,32.58,80.9,132,M,Gehrmann,AMRO
115287539,AHY,.,b,.,.,.,.,.,.,.,.,.,.,.,1,"a/bk, bu",5/8/01,32.13,,135,F,Gehrmann,AMRO
114105563,AHY,.,b,.,.,.,.,.,.,.,.,.,.,.,1,"a/o, bk",5/8/01,21.94,21.8,60,F,Gehrmann,CARW
225024218,U,.,b,.,.,.,.,.,.,.,.,.,.,.,1,"bk/y,a",5/7/01,16.58,10.8,52,M,Sullivan,HOWR
225024217,AHY,.,b,.,.,.,.,.,.,.,.,.,.,.,1,"bk/w, a",5/7/01,16.45,12,49,F,Sullivan,HOWR
225024216,AHY,.,b,.,.,.,.,.,.,.,.,.,.,.,1,"a/p, o",5/7/01,16.96,14.9,51,F,Sullivan,HOWR
225024023,AHY,.,b,.,.,.,.,.,.,.,.,.,.,.,1,"G, a/r",5/7/01,16.08,60,60,M,Haddon,CACH
175151969,AHY,.,b,.,.,.,.,.,.,.,.,.,.,.,1,"A/o, g",5/7/01,25.6,40.4,95,M,Molines,NOCA
114105789,AHY,.,b,.,.,.,.,.,.,.,.,.,.,.,1,"y/bk, a",5/7/01,22.25,22.2,65,M,Sullivan,SOSP
79117029,ASY,.,b,.,.,.,.,.,.,.,.,.,.,.,1,"a/o, w",5/7/01,27.21,34.7,90.5,M,Sullivan,GRCA
225024022,AHY,.,b,.,.,.,.,.,.,.,.,.,.,.,1,"y,o/a",5/5/01,15.58,10.6,66.5,U,Blanchard,CACH
175151971,AHY,.,b,.,.,.,.,.,.,.,.,.,.,.,1,"bu/p, a",5/5/01,29.3,,103,F,Reier,GRCA
115287541,AHY,.,b,.,.,.,.,.,.,.,.,.,.,.,1,"-, a",5/5/01,34.18,95.2,134,F,Reier,AMRO
175151973,AHY,.,b,.,.,.,.,.,.,.,.,.,.,.,1,"p/a, bu",5/4/01,30.32,35.7,91,M,Kinder Farm Park,GRCA
175151972,AHY,.,b,.,.,.,.,.,.,.,.,.,.,.,1,"-, o/A",5/4/01,25.04,42.3,98,M,Kinder Farm Park,NOCA
114105562,AHY,.,b,.,.,.,.,.,.,.,.,.,.,.,1,"bu/w, a",5/4/01,20.93,22,61,M,Kinder Farm Park,CARW
1152.87541,AHY,.,b,.,.,.,.,.,.,.,.,.,.,.,1,"y,-/a",5/3/01,32.67,,,M,Mosmiller,NOMO
225024021,AHY,.,b,.,.,.,.,.,.,.,.,.,.,.,1,"bk/o,a",5/3/01,16.45,11,49,M,Mosmiller,HOWR
175151976,AHY,.,b,.,.,.,.,.,.,.,.,.,.,.,1,"y,bk/a",5/3/01,24.39,45.8,92,F,Mosmiller,NOCA
175151974,AHY,.,b,.,.,.,.,.,.,.,.,.,.,.,1,"g/a,g",5/3/01,30.81,39.8,105,F,Mosmiller,NOMO
225024215,AHY,.,b,.,.,.,.,.,.,.,.,.,.,.,1,"bk/o,a",5/2/01,15.82,,63,M,Haddon,CACH
225024214,AHY,.,b,.,.,.,.,.,.,.,.,.,.,.,1,"a,r/p",5/2/01,14.21,9.6,56,F,Haddon,CACH
225024212,AHY,.,b,.,.,.,.,.,.,.,.,.,.,.,1,"y/w, a",5/2/01,18.75,10.4,64,M,Haddon,CACH
225024019,AHY,.,b,.,.,.,.,.,.,.,.,.,.,.,1,"A, R/P",5/2/01,18.46,11,48.5,M,Kinder Farm Park,HOWR
175151981,AHY,.,b,.,.,.,.,.,.,.,.,.,.,.,1,"bu/bk, a",5/2/01,24.61,42.3,95,M,Kinder Farm Park,NOCA
175151980,AHY,.,b,.,.,.,.,.,.,.,.,.,.,.,1,"G/A, W",5/2/01,25.2,43,91,M,Kinder Farm Park,NOCA
225024211,AHY,.,b,.,.,.,.,.,.,.,.,.,.,.,1,"g/a,g",5/1/01,15.05,9.3,58,F,Balaban,CACH
225024209,AHY,.,b,.,.,.,.,.,.,.,.,.,.,.,1,"o, a/w",5/1/01,15.5,10.5,61,M,Balaban,CACH
225024208,ASY,.,b,.,.,.,.,.,.,.,.,.,.,.,1,"bk,y/a",5/1/01,16.77,12.2,53,M,Balaban,HOWR
225024016,AHY,.,b,.,.,.,.,.,.,.,.,.,.,.,1,"g,a/y",5/1/01,16.2,10.5,60.5,F,Coulter,CACH
225024015,AHY,.,b,.,.,.,.,.,.,.,.,.,.,.,1,"W,AL/W",5/1/01,16.84,10.6,51.5,M,Coulter,HOWR
175151983,AHY,.,b,.,.,.,.,.,.,.,.,.,.,.,1,"P/P,AL",5/1/01,28.47,37.1,91,M,Coulter,GRCA
114105787,ASY,.,b,.,.,.,.,.,.,.,.,.,.,.,1,"a/bu,r",5/1/01,21.49,22.2,63,M,Balaban,SOSP
114105561,AHY,.,b,.,.,.,.,.,.,.,.,.,.,.,1,"p,a/y",5/1/01,19.87,18.1,55,F,Coulter,CARW
114105560,AHY,.,b,.,.,.,.,.,.,.,.,.,.,.,1,"a/o,w",5/1/01,20.58,,61.5,M,Coulter,CARW
114105559,AHY,.,b,.,.,.,.,.,.,.,.,.,.,.,1,"y/g,a",5/1/01,21.2,24.3,66,F,Coulter,SOSP
79117028,AHY,.,b,.,.,.,.,.,.,.,.,.,.,.,1,"o,a/bk",5/1/01,24.13,45.9,90.5,F,Balaban,NOCA
225024206,AHY,.,b,.,.,.,.,.,.,.,.,.,.,.,1,"r/bu, a",4/30/01,16.95,11.7,51.5,F,Fagan,HOWR
225024205,AHY,.,b,.,.,.,.,.,.,.,.,.,.,.,1,"p, a/o",4/30/01,17.33,11.3,52,M,Fagan,HOWR
225024204,AHY,.,b,.,.,.,.,.,.,.,.,.,.,.,1,"a, w/w",4/30/01,14.7,9.7,61.5,F,Fagan,CACH
225024014,AHY,.,b,.,.,.,.,.,.,.,.,.,.,.,1,"o/y, a",4/30/01,16.67,12.2,51,U,Dorn,HOWR
225024013,AHY,.,b,.,.,.,.,.,.,.,.,.,.,.,1,"w/a,g",4/27/01,16.27,9.5,60.5,M,Swann,CACH
115287546,AHY,.,b,.,.,.,.,.,.,.,.,.,.,.,1,"y,w/a",4/27/01,32.4,63.8,130,M,Swann,AMRO
115287545,AHY,.,b,.,.,.,.,.,.,.,.,.,.,.,1,"o,bu/a",4/27/01,35.49,87.8,129,F,Swann,AMRO
115287544,AHY,.,b,.,.,.,.,.,.,.,.,.,.,.,1,"g/a,g",4/27/01,33.98,80,128,M,Swann,AMRO
114105785,ASY,.,b,.,.,.,.,.,.,.,.,.,.,.,1,"a, w/r",4/27/01,22.64,23.1,68,M,Mason,SOSP
114105784,AHY,.,b,.,.,.,.,.,.,.,.,.,.,.,1,"w/a, y",4/27/01,20.22,17.5,57,F,Mason,CARW
114105783,AHY,.,b,.,.,.,.,.,.,.,.,.,.,.,1,"R, A/BU",4/27/01,22.33,22,62.5,M,Mason,CARW
114105558,AHY,.,b,.,.,.,.,.,.,.,.,.,.,.,1,"w/a,w",4/27/01,23.74,22.4,64.5,M,Swann,CARW
82094600,AHY,.,b,.,.,.,.,.,.,.,.,.,.,.,1,"a/p, bk",4/27/01,14.29,9.9,61.5,F,Mason,CACH
82094599,AHY,.,b,.,.,.,.,.,.,.,.,.,.,.,1,"o/a, y",4/27/01,16.56,11.4,65.5,M,Mason,CACH
79151984,AHY,.,b,.,.,.,.,.,.,.,.,.,.,.,1,"bu,y/a",4/27/01,27.12,48.6,102,M,Swann,NOMO
79117026,asy?,.,b,.,.,.,.,.,.,.,.,.,.,.,1,"a,o/y",4/27/01,25.03,45.4,94.5,M,Mason,NOCA
225024012,AHY,.,b,.,.,.,.,.,.,.,.,.,.,.,1,"r/a,g",4/26/01,17.71,11.4,47.5,F,Hamill,HOWR
225024011,AHY,.,b,.,.,.,.,.,.,.,.,.,.,.,1,"r/a, o",4/26/01,15.45,9.6,59,F,Hamill,CACH
175151986,AHY,.,b,.,.,.,.,.,.,.,.,.,.,.,1,"bu/a,y",4/26/01,24.67,48.7,91,F,Hamill,NOCA
175151985,AHY,.,b,.,.,.,.,.,.,.,.,.,.,.,1,"A/O,O",4/26/01,27.45,47.3,96,M,Hamill,NOCA
79117025,AHY,.,b,.,.,.,.,.,.,.,.,.,.,.,1,"A/BU, R",4/26/01,25.81,43.2,91,M,"Davis, K.",NOCA
225024010,AHY,.,b,.,.,.,.,.,.,.,.,.,.,.,1,"bk/al,y",4/25/01,16.64,10.2,55,F,Harris,CACH
225024009,U,.,b,.,.,.,.,.,.,.,.,.,.,.,1,"g/a,p",4/25/01,15.28,10,60.5,U,Harris,CACH
175151989,AHY,.,b,.,.,.,.,.,.,.,.,.,.,.,1,"a/bk,r",4/25/01,24.83,43,95,M,Harris,NOCA
175151988,AHY,.,b,.,.,.,.,.,.,.,.,.,.,.,1,"w/w,a",4/25/01,27.55,37.9,89.5,F,Harris,GRCA
175151987,AHY,.,b,.,.,.,.,.,.,.,.,.,.,.,1,"bu/a,g",4/25/01,29.86,36.7,95,M,Harris,GRCA
115287403,AHY,.,b,.,.,.,.,.,.,.,.,.,.,.,1,"Y, Bu/A",4/25/01,33.11,72.7,124,M,Wellner,AMRO
114105781,ASY,.,b,.,.,.,.,.,.,.,.,.,.,.,1,"A, O/Y",4/25/01,20.92,20.9,67,M,Wellner,SOSP
175151990,AHY,.,b,.,.,.,.,.,.,.,.,.,.,.,1,"g/p,al",4/24/01,24.08,41.6,91,F,Richter,NOCA
114105780,AHY,.,b,.,.,.,.,.,.,.,.,.,.,.,1,"a, bu/o",4/24/01,21.11,,65,M,Singleton,SOSP
114105779,ASY,.,b,.,.,.,.,.,.,.,.,.,.,.,1,"a, p/r",4/24/01,23.37,,68,M,Singleton,SOSP
114105557,AHY,.,b,.,.,.,.,.,.,.,.,.,.,.,1,"w/bu,al",4/24/01,22.81,62,62,M,Richter,CARW
225024007,AHY,.,b,.,.,.,.,.,.,.,.,.,.,.,1,"a,y/o",4/23/01,17.15,8.3,58,F,"Galloway, T.",CACH
114105777,ASY,.,b,.,.,.,.,.,.,.,.,.,.,.,1,"Y/A, R",4/23/01,21.5,22.4,67,M,Tinius,SOSP
82094592,AHY,.,b,.,.,.,.,.,.,.,.,.,.,.,1,"Y, W/A",4/23/01,16.71,11,47,M,Tinius,HOWR
115287547,AHY,.,b,.,.,.,.,.,.,.,.,.,.,.,1,"bk/y,a",4/21/01,34.77,93.8,98.5,F,Gordon,AMRO
225024006,AHY,.,b,.,.,.,.,.,.,.,.,.,.,.,1,"r/a,bk",4/20/01,18.57,10.4,61.5,M,"Miller, P.",CACH
225024005,AHY,.,b,.,.,.,.,.,.,.,.,.,.,.,1,"a,o/o",4/20/01,14.6,9.8,59,F,"Miller, P.",CACH
175151993,AHY,.,b,.,.,.,.,.,.,.,.,.,.,.,1,"r/a,g",4/20/01,33.24,51.7,119.5,M,Dorn,NOMO
175151992,AHY,.,b,.,.,.,.,.,.,.,.,.,.,.,1,"a,o/g",4/20/01,26.84,43.2,100,M,"Miller, P.",NOCA
115287549,AHY,.,b,.,.,.,.,.,.,.,.,.,.,.,1,"bu,y/al",4/20/01,33.7,77.7,121,F,Dorn,AMRO
175151995,AHY,.,b,.,.,.,.,.,.,.,.,.,.,.,1,"r/o, a",4/19/01,24.19,45.4,95,F,Wikar,NOCA
175151994,AHY,.,b,.,.,.,.,.,.,.,.,.,.,.,1,"y/a, bu",4/19/01,23.78,40.6,97,M,Wikar,NOCA
115287551,AHY,.,b,.,.,.,.,.,.,.,.,.,.,.,1,"R/AL,G",4/19/01,33.77,77.6,132,M,Cain,AMRO
115287550,AHY,.,b,.,.,.,.,.,.,.,.,.,.,.,1,"BK/A,-",4/19/01,37.1,80.2,132,F,Cain,AMRO
114105778,AHY,.,b,.,.,.,.,.,.,.,.,.,.,.,1,"A, O/R",4/19/01,22.27,18.3,62,M,Helfer,CARW
114105551,AHY,.,b,.,.,.,.,.,.,.,.,.,.,.,1,"a/w, g",4/19/01,22.87,41.2,90,F,Wikar,NOCA
114105550,AHY,.,b,.,.,.,.,.,.,.,.,.,.,.,1,"BU/A,G",4/19/01,21.58,23,63,F,Cain,SOSP
82094590,ASY,.,b,.,.,.,.,.,.,.,.,.,.,.,1,"P/R, A",4/19/01,15.73,,64,M,Helfer,CACH
225024003,AHY,.,b,.,.,.,.,.,.,.,.,.,.,.,1,"a/w,g",4/18/01,16.28,10.5,59,F,Speyser,CACH
175151998,AHY,.,b,.,.,.,.,.,.,.,.,.,.,.,1,"a/bu, y",4/18/01,23.45,38.5,96,M,Speyser,NOCA
175151996,AHY,.,b,.,.,.,.,.,.,.,.,.,.,.,1,"a, o/g",4/18/01,25.4,44.5,91,F,Speyser,NOCA
115287402,AHY,.,b,.,.,.,.,.,.,.,.,.,.,.,1,"W/BK, A",4/18/01,32.82,70.1,125,M,Beal,AMRO
114105548,AHY,.,b,.,.,.,.,.,.,.,.,.,.,.,1,"a/p, p",4/18/01,22.22,22,63,M,Speyser,CARW
79117022,AHY,.,b,.,.,.,.,.,.,.,.,.,.,.,1,"y, a/g",4/18/01,23.93,49.1,90,F,Burrows (Old),NOCA
114105775,ASY,.,b,.,.,.,.,.,.,.,.,.,.,.,1,"bu/a,o",4/17/01,22.2,22,58,U,Misbach,CARW
82094589,ASY,.,b,.,.,.,.,.,.,.,.,.,.,.,1,"y,a/o",4/17/01,15.83,10.8,65,U,Misbach,CACH
175152000,AHY,.,b,.,.,.,.,.,.,.,.,.,.,.,1,"o, r/a",4/14/01,24.7,43.7,91,F,Suite,NOCA
114105774,AHY,.,b,.,.,.,.,.,.,.,.,.,.,.,1,"o/y,a",4/12/01,,21.5,65,M,Gardiner,SOSP
114105547,AHY,.,b,.,.,.,.,.,.,.,.,.,.,.,1,"a,r/y",4/12/01,22.14,21.2,60,U,Gross,CARW
82094587,AHY,.,b,.,.,.,.,.,.,.,.,.,.,.,1,"A,BU/R",4/12/01,15.51,10.3,60.5,M,Gardiner,CACH
79117019,AHY,.,b,.,.,.,.,.,.,.,.,.,.,.,1,"G, al/bk",4/12/01,24.47,41.3,91.5,F,Gardiner,NOCA
114105773,AHY,.,b,.,.,.,.,.,.,.,.,.,.,.,1,"o/g, al",4/10/01,22.6,23.4,64,M,Richter,CARW
114105772,AHY,.,b,.,.,.,.,.,.,.,.,.,.,.,1,"al/r, bu",4/9/01,21.44,22.6,61,F,Thomas,CARW
79117016,AHY,.,b,.,.,.,.,.,.,.,.,.,.,.,1,"Bk/o, Al",4/9/01,,,98.5,M,Thomas,NOCA
82094582,AHY,.,b,.,.,.,.,.,.,.,.,.,.,.,1,"p/al, y",4/6/01,15.35,9.6,63.5,M,Daniels - Old,CACH
82094581,AHY,.,b,.,.,.,.,.,.,.,.,.,.,.,1,"bk/w,a",4/6/01,15.31,9.4,62,U,Daniels - Old,CACH
